0.0, 0.0, 0.0
0.10101010101010101, 0.0, 0.0
0.20202020202020202, 0.0, 0.0
0.30303030303030304, 0.0, 0.0
0.40404040404040403, 0.0, 0.0
0.5050505050505051, 0.0, 0.0
0.6060606060606061, 0.0, 0.0
0.7070707070707071, 0.0, 0.0
0.8080808080808081, 0.0, 0.0
0.9090909090909091, 0.0, 0.0
1.0101010101010102, 0.0, 0.0
1.1111111111111112, 0.0, 0.0
1.2121212121212122, 1.0, 8.306989e-05
1.3131313131313131, 1.0, 7.670683e-05
1.4141414141414141, 1.0, 7.123494e-05
1.5151515151515151, 1.0, 6.645298e-05
1.6161616161616161, 1.0, 6.227216e-05
1.7171717171717171, 1.0, 5.862099e-05
1.8181818181818181, 4.0, 5.858709e-05
1.9191919191919191, 5.0, 0.0001425981
2.0202020202020203, 453.0, 0.2679887
2.121212121212121, 1808.0, 0.1878111
2.2222222222222223, 3881.0, 0.4561003
2.323232323232323, 7941.0, 1.426534
2.4242424242424243, 13597.0, 1.329787
2.525252525252525, 19129.0, 1.354096
2.6262626262626263, 25748.0, 1.676446
2.727272727272727, 33421.0, 1.77305
2.8282828282828283, 41641.0, 2.178649
2.929292929292929, 50733.0, 2.176279
3.0303030303030303, 60777.0, 2.721088
3.131313131313131, 71461.0, 2.793296
3.2323232323232323, 83181.0, 2.724796
3.3333333333333335, 95793.0, 3.120125
3.4343434343434343, 109033.0, 3.418803
3.5353535353535355, 123157.0, 3.738318
3.6363636363636362, 138021.0, 3.766478
3.7373737373737375, 153757.0, 4.032258
3.8383838383838382, 170569.0, 4.149378
3.9393939393939394, 188173.0, 4.56621
4.040404040404041, 206673.0, 4.651163
4.141414141414141, 226041.0, 4.750594
4.242424242424242, 246248.0, 5.102041
4.343434343434343, 267528.0, 5.524862
4.444444444444445, 289745.0, 5.509642
4.545454545454545, 313009.0, 5.865103
4.646464646464646, 337221.0, 5.899705
4.747474747474747, 362357.0, 6.349206
4.848484848484849, 388753.0, 6.514658
4.94949494949495, 415964.0, 6.802721
5.05050505050505, 444125.0, 7.092198
5.151515151515151, 471668.0, 6.944445
5.252525252525253, 500433.0, 7.168459
5.353535353535354, 530377.0, 7.407407
5.454545454545454, 561545.0, 7.751938
5.555555555555555, 593697.0, 7.968128
5.656565656565657, 627089.0, 8.368201
5.757575757575758, 660776.0, 8.368201
5.858585858585858, 695968.0, 8.77193
5.959595959595959, 732685.0, 9.049774
6.0606060606060606, 770988.0, 9.433962
6.161616161616162, 810641.0, 9.803922
6.262626262626262, 851748.0, 10.25641
6.363636363636363, 894368.0, 10.6383
6.4646464646464645, 938853.0, 11.04972
6.565656565656566, 984305.0, 11.29943
6.666666666666667, 1031653.0, 11.69591
6.767676767676767, 1080053.0, 12.19512
6.8686868686868685, 1130473.0, 12.5
6.96969696969697, 1182337.0, 12.98701
7.070707070707071, 1235224.0, 13.1579
7.171717171717171, 1289189.0, 13.60544
7.2727272727272725, 1344173.0, 13.7931
7.373737373737374, 1400273.0, 14.1844
7.474747474747475, 1457605.0, 14.28571
7.575757575757575, 1516041.0, 14.70588
7.6767676767676765, 1575885.0, 15.03759
7.777777777777778, 1640225.0, 16.12903
7.878787878787879, 1705328.0, 16.12903
7.979797979797979, 1771997.0, 16.66667
8.080808080808081, 1839773.0, 16.80672
8.181818181818182, 1907808.0, 16.94915
8.282828282828282, 1978457.0, 17.69912
8.383838383838384, 2051865.0, 18.51852
8.484848484848484, 2126777.0, 18.86792
8.585858585858587, 2203689.0, 19.23077
8.686868686868687, 2282321.0, 19.60784
8.787878787878787, 2362625.0, 19.80198
8.88888888888889, 2443277.0, 20.20202
8.98989898989899, 2525145.0, 20.61856
9.09090909090909, 2608793.0, 20.61856
9.191919191919192, 2692801.0, 20.83333
9.292929292929292, 2777685.0, 21.2766
9.393939393939394, 2863945.0, 21.50538
9.494949494949495, 2950261.0, 21.73913
9.595959595959595, 3037277.0, 21.97802
9.696969696969697, 3124684.0, 21.2766
9.797979797979798, 3212401.0, 21.97802
9.8989898989899, 3300077.0, 21.97802
10.0, 3387961.0, 21.97802
