49000.0, -1.2882952072313152, 12.135281822253924, 0.0023443694192827992, 0.02813502954890648, 0.3002639056740829, 0.0284755055450266
49100.0, -1.2180252403001703, 10.955710464596557, 0.002595512721424415, 0.028149177988655273, 0.30027679891351566, 0.028473632907269657
49200.0, -1.2115641333931217, 10.651784895061747, 0.0026687859111485315, 0.02815735828738044, 0.3001863592397582, 0.02846739113239777
49300.0, -1.2294585910771585, 10.550939573852535, 0.0026939835339944668, 0.028160178829832544, 0.30008747183481604, 0.02845664934163299
49400.0, -1.2281812499768165, 10.255655876348671, 0.002770313667795314, 0.02817237886045316, 0.30023454071389366, 0.028441919781724834
49500.0, -1.2162453319182993, 9.754471608535468, 0.0029109618490419297, 0.028188393035138603, 0.3002762419671567, 0.02842348489127306
49600.0, -1.2102423632690142, 9.261646922042047, 0.0030639732932285766, 0.0282053726005994, 0.3002133677520449, 0.02840186105151113
49700.0, -1.2074610165903912, 8.632848424055192, 0.003284984590061281, 0.02822368434515685, 0.3002924683695883, 0.028377614358588255
49800.0, -1.205845029516988, 8.058442387710295, 0.0035166851591530534, 0.02824323883696087, 0.30007219349470104, 0.0283513639735841
49900.0, -1.2299625490025536, 6.405313702494567, 0.004421329890724699, 0.028263045541100457, 0.3003481493559316, 0.02832379502948202
50000.0, -1.2046495481841428, 4.3446352492870135, 0.0065139747047962444, 0.02828567787194496, 0.3001329903895403, 0.028295591349891278
50010.0, -1.2003361740225211, 4.065780408306176, 0.006960451693724698, 0.0282877872083243, 0.3003253381788981, 0.02829276008982113
50020.0, -1.175920620085708, 3.771128922619681, 0.007504058102250682, 0.028289928164442635, 0.30016419832469815, 0.028289932062683598
50030.0, -1.1938844242639486, 3.2715852344159906, 0.008650112761198382, 0.028292019864124263, 0.3002577319882082, 0.02828710517722626
50040.0, -1.20003027607425, 3.0497986354069564, 0.009279017649978578, 0.028294212798209078, 0.3005731071753112, 0.02828428287882552
50050.0, -1.1656080005152456, 2.6442545219245477, 0.010703161038996475, 0.028295972465731425, 0.30022944916611843, 0.028281463623576066
50060.0, -1.1706058938460542, 2.1008192814497826, 0.013475878925243705, 0.02829798398243747, 0.3003309716572535, 0.02827864483139782
50061.0, -1.173944004169437, 2.062554226594335, 0.01372637071014406, 0.028298098578191173, 0.30011745699942366, 0.028278360667746177
50062.0, -1.1600668947802448, 2.0108244741126264, 0.014080173544097099, 0.028298237052081624, 0.3002841293657375, 0.02827808304363608
50063.0, -1.1544826889783226, 1.9700293171902725, 0.014372338289957704, 0.028298345364360298, 0.30041005550995054, 0.028277802066987053
50064.0, -1.1628447866964384, 1.9274283573123794, 0.014690617899864597, 0.028298617377808272, 0.30038290292460107, 0.02827751855852645
50065.0, -1.1528920556237843, 1.874288888125352, 0.01510816590983016, 0.02829865011335787, 0.30023818163834265, 0.0282772378261327
50066.0, -1.1496156592469022, 1.8143079239171698, 0.015608838766710306, 0.028298872062438182, 0.3003192056507057, 0.02827695981809341
50067.0, -1.1579782772851623, 1.7738947215732503, 0.015965269426945337, 0.02829913054230773, 0.30047327938234103, 0.02827667544573241
50068.0, -1.1576733381930084, 1.7239584437638547, 0.016428982401535997, 0.028299306928623584, 0.3004836478157346, 0.028276394034054107
50069.0, -1.151284397806509, 1.6673286900673658, 0.016988753538908285, 0.0282993181118395, 0.30037521467233286, 0.028276111812973462
50070.0, -1.1514342406592628, 1.617768910273391, 0.017510815069978973, 0.028299554166068847, 0.3002905583092849, 0.028275831702624717
50071.0, -1.1425760262607367, 1.5682451331400495, 0.018065798016838785, 0.028299541829535844, 0.3001812591645526, 0.028275550430512896
